school,index,title,source,status,difficulty,scope,readme_section,relative_path,duplicate_group,dedupe_decision,notes
中山大学,015,统计二进制数中的 1 的个数,考研,待补充,待定,,待补充题目,schools/中山大学/015-统计二进制数中的 1 的个数.md,,keep,
中山大学,016,最长连号,考研,待补充,待定,,待补充题目,schools/中山大学/016-最长连号.md,,keep,
中山大学,017,排队,考研,待补充,待定,,待补充题目,schools/中山大学/017-排队.md,,keep,
中山大学,018,循环移位,考研,待补充,待定,,待补充题目,schools/中山大学/018-循环移位.md,,keep,
中山大学,019,括号匹配,考研,待补充,待定,,待补充题目,schools/中山大学/019-括号匹配.md,,keep,
云南大学,001,字符值,考研,已整理,简单,"字符串,数学",已整理题目,schools/云南大学/001-字符值.md,,keep,
云南大学,002,怎么借书,考研,已整理,简单,数学,已整理题目,schools/云南大学/002-怎么借书.md,,keep,
云南大学,003,字符游戏,考研,已整理,简单,数学,已整理题目,schools/云南大学/003-字符游戏.md,,keep,
云南大学,004,这是第几天？,考研,待补充,待定,,待补充题目,schools/云南大学/004-这是第几天？.md,,keep,
云南大学,005,堆排序,考研,待补充,待定,,待补充题目,schools/云南大学/005-堆排序.md,,keep,
云南大学,006,斐波那契数列,考研,待补充,待定,,待补充题目,schools/云南大学/006-斐波那契数列.md,,keep,
云南大学,007,默契考验,考研,待补充,待定,,待补充题目,schools/云南大学/007-默契考验.md,,keep,
云南大学,008,矩阵位置,考研,待补充,待定,,待补充题目,schools/云南大学/008-矩阵位置.md,,keep,
兰州大学,001,最大序列和,保研,已整理,简单,数学,已整理题目,schools/兰州大学/001-最大序列和.md,,keep,
兰州大学,002,素数判定,保研,已整理,简单,数学,已整理题目,schools/兰州大学/002-素数判定.md,,keep,
兰州大学,003,排序,考研,已整理,简单,"排序,数学",已整理题目,schools/兰州大学/003-排序.md,,keep,
兰州大学,004,字符串压缩,考研,已整理,简单,"字符串,数学",已整理题目,schools/兰州大学/004-字符串压缩.md,,keep,
兰州大学,005,完数,考研,已整理,简单,数学,已整理题目,schools/兰州大学/005-完数.md,,keep,
兰州大学,006,数字统计,考研,已整理,简单,数学,已整理题目,schools/兰州大学/006-数字统计.md,,keep,
兰州大学,007,翻转数的和,考研,已整理,简单,数学,已整理题目,schools/兰州大学/007-翻转数的和.md,,keep,
兰州大学,008,约瑟夫问题,保研,待补充,待定,,待补充题目,schools/兰州大学/008-约瑟夫问题.md,,keep,
兰州大学,009,促销计算,保研,待补充,待定,,待补充题目,schools/兰州大学/009-促销计算.md,,keep,
兰州大学,010,最大公共子串,保研,待补充,待定,,待补充题目,schools/兰州大学/010-最大公共子串.md,,keep,
兰州大学,011,数字统计,保研,待补充,待定,,待补充题目,schools/兰州大学/011-数字统计.md,,keep,
兰州大学,012,对称平方数,考研,待补充,待定,,待补充题目,schools/兰州大学/012-对称平方数.md,,keep,
兰州大学,013,字符串删除,考研,待补充,待定,,待补充题目,schools/兰州大学/013-字符串删除.md,,keep,
兰州大学,014,字符串匹配,考研,待补充,待定,,待补充题目,schools/兰州大学/014-字符串匹配.md,,keep,
兰州大学,015,素数判定,考研,待补充,待定,,待补充题目,schools/兰州大学/015-素数判定.md,,keep,
兰州大学,016,猴子报数,考研,待补充,待定,,待补充题目,schools/兰州大学/016-猴子报数.md,,keep,
兰州大学,017,约瑟夫问题,考研,待补充,待定,,待补充题目,schools/兰州大学/017-约瑟夫问题.md,,keep,
兰州大学,018,十进制转二进制,考研,待补充,待定,,待补充题目,schools/兰州大学/018-十进制转二进制.md,,keep,
兰州大学,019,字符分类,考研,待补充,待定,,待补充题目,schools/兰州大学/019-字符分类.md,,keep,
兰州大学,020,促销计算,考研,待补充,待定,,待补充题目,schools/兰州大学/020-促销计算.md,,keep,
兰州大学,021,最大公共子串,考研,待补充,待定,,待补充题目,schools/兰州大学/021-最大公共子串.md,,keep,
北京大学,001,有趣的跳跃,保研,已整理,简单,"模拟,排序",已整理题目,schools/北京大学/001-有趣的跳跃.md,,keep,
北京大学,002,最大上升子序列和,保研,已整理,中等,动态规划,已整理题目,schools/北京大学/002-最大上升子序列和.md,,keep,
北京大学,003,Arctic Network,保研,已整理,中等,"图论,最小生成树,并查集",已整理题目,schools/北京大学/003-Arctic Network.md,,keep,
北京大学,004,Hopscotch,保研,已整理,中等,"BFS,搜索",已整理题目,schools/北京大学/004-Hopscotch.md,,keep,
北京大学,005,Falling Leaves（落叶问题）,保研,已整理,中等,"树,二叉树,递归",已整理题目,schools/北京大学/005-Falling Leaves（落叶问题）.md,,keep,
北京大学,006,最大子矩阵,保研,已整理,中等,"动态规划,前缀和",已整理题目,schools/北京大学/006-最大子矩阵.md,,keep,
北京大学,007,Flipping Pancake,保研,已整理,中等,"模拟,排序",已整理题目,schools/北京大学/007-Flipping Pancake.md,北京大学-dup-01,remove,
北京大学,008,Mileage Bank,保研,已整理,简单,"模拟,数学",已整理题目,schools/北京大学/008-Mileage Bank.md,北京大学-dup-02,remove,
北京大学,009,求平均年龄,保研,已整理,简单,"模拟,数学",已整理题目,schools/北京大学/009-求平均年龄.md,,keep,
北京大学,010,密码翻译,保研,已整理,简单,"字符串,模拟",已整理题目,schools/北京大学/010-密码翻译.md,,keep,
北京大学,011,放苹果,保研,已整理,中等,"递归,动态规划",已整理题目,schools/北京大学/011-放苹果.md,,keep,
北京大学,012,小白鼠排序,保研,已整理,简单,排序,已整理题目,schools/北京大学/012-小白鼠排序.md,,keep,
北京大学,013,学分绩点计算,保研,已整理,简单,"模拟,数学",已整理题目,schools/北京大学/013-学分绩点计算.md,,keep,
北京大学,014,最简真分数,保研,已整理,中等,"数学,枚举",已整理题目,schools/北京大学/014-最简真分数.md,北京大学-dup-03,remove,
北京大学,015,八皇后问题,保研,已整理,中等,"DFS,回溯",已整理题目,schools/北京大学/015-八皇后问题.md,,keep,
北京大学,016,单词替换,保研,已整理,简单,"字符串,模拟",已整理题目,schools/北京大学/016-单词替换.md,,keep,
北京大学,017,点菜问题,保研,已整理,中等,"动态规划,背包",已整理题目,schools/北京大学/017-点菜问题.md,北京大学-dup-04,remove,
北京大学,018,拦截导弹,保研,已整理,中等,动态规划,已整理题目,schools/北京大学/018-拦截导弹.md,,keep,
北京大学,019,Candy Sharing Game,保研,已整理,简单,模拟,已整理题目,schools/北京大学/019-Candy Sharing Game.md,北京大学-dup-05,remove,
北京大学,020,利润提成,保研,已整理,简单,"模拟,数学",已整理题目,schools/北京大学/020-利润提成.md,,keep,
北京大学,021,采药,保研,已整理,中等,"动态规划,背包",已整理题目,schools/北京大学/021-采药.md,,keep,
北京大学,022,01 最小生成树,考研,已整理,困难,"图论,最小生成树,并查集",已整理题目,schools/北京大学/022-01 最小生成树.md,,keep,
北京大学,023,冰阔落,考研,已整理,简单,"并查集,数据结构",已整理题目,schools/北京大学/023-冰阔落.md,,keep,
北京大学,024,Is It A Tree?,考研,已整理,中等,"图论,树",已整理题目,schools/北京大学/024-Is It A Tree?.md,,keep,
北京大学,025,I Wanna Go Home,考研,已整理,困难,"图论,最短路,动态规划",已整理题目,schools/北京大学/025-I Wanna Go Home.md,,keep,
北京大学,026,大整数的因子,考研,已整理,简单,"数学,字符串",已整理题目,schools/北京大学/026-大整数的因子.md,,keep,
北京大学,027,简单密码,考研,已整理,简单,"字符串,模拟",已整理题目,schools/北京大学/027-简单密码.md,,keep,
北京大学,028,Financial Management,考研,已整理,简单,"模拟,数学",已整理题目,schools/北京大学/028-Financial Management.md,,keep,
北京大学,029,查找学生信息,考研,已整理,简单,"模拟,数据结构",已整理题目,schools/北京大学/029-查找学生信息.md,,keep,
北京大学,030,skew 数,考研,已整理,简单,"数学,字符串",已整理题目,schools/北京大学/030-skew 数.md,,keep,
北京大学,031,Digital Roots,考研,已整理,简单,数学,已整理题目,schools/北京大学/031-Digital Roots.md,,keep,
北京大学,032,买房子,考研,已整理,简单,"数学,枚举",已整理题目,schools/北京大学/032-买房子.md,,keep,
北京大学,033,W's Cipher,考研,已整理,中等,"字符串,模拟",已整理题目,schools/北京大学/033-W's Cipher.md,,keep,
北京大学,034,进制转换,考研,已整理,中等,"数学,字符串",已整理题目,schools/北京大学/034-进制转换.md,,keep,
北京大学,035,字符串排序 3,考研,已整理,简单,"字符串,排序",已整理题目,schools/北京大学/035-字符串排序 3.md,,keep,
北京大学,036,与 7 无关的数,考研,已整理,简单,"数学,枚举",已整理题目,schools/北京大学/036-与 7 无关的数.md,,keep,
北京大学,037,Jungle Roads,考研,已整理,中等,"图论,最小生成树,并查集",已整理题目,schools/北京大学/037-Jungle Roads.md,,keep,
北京大学,038,Repeater,考研,已整理,中等,"递归,模拟",已整理题目,schools/北京大学/038-Repeater.md,,keep,
北京大学,039,杨辉三角形,考研,已整理,简单,"数学,模拟",已整理题目,schools/北京大学/039-杨辉三角形.md,,keep,
北京大学,040,数字求和,考研,已整理,简单,模拟,已整理题目,schools/北京大学/040-数字求和.md,,keep,
北京大学,041,中位数,考研,已整理,简单,排序,已整理题目,schools/北京大学/041-中位数.md,,keep,
北京大学,042,玛雅历,保研,待补充,待定,,待补充题目,schools/北京大学/042-玛雅历.md,,keep,
北京大学,043,走迷宫,保研,待补充,待定,,待补充题目,schools/北京大学/043-走迷宫.md,,keep,
北京大学,044,Yogurt Factory,保研,待补充,待定,,待补充题目,schools/北京大学/044-Yogurt Factory.md,,keep,
北京大学,045,Wireless Network,保研,待补充,待定,,待补充题目,schools/北京大学/045-Wireless Network.md,,keep,
北京大学,046,数与字符串,保研,待补充,待定,,待补充题目,schools/北京大学/046-数与字符串.md,,keep,
北京大学,047,打印月历,保研,待补充,待定,,待补充题目,schools/北京大学/047-打印月历.md,,keep,
北京大学,048,上楼梯,保研,待补充,待定,,待补充题目,schools/北京大学/048-上楼梯.md,,keep,
北京大学,049,跳蛙,保研,待补充,待定,,待补充题目,schools/北京大学/049-跳蛙.md,,keep,
北京大学,050,昂贵的聘礼,保研,待补充,待定,,待补充题目,schools/北京大学/050-昂贵的聘礼.md,,keep,
北京大学,051,Connect,保研,待补充,待定,,待补充题目,schools/北京大学/051-Connect.md,,keep,
北京大学,052,Primary Arithmetic,保研,待补充,待定,,待补充题目,schools/北京大学/052-Primary Arithmetic.md,,keep,
北京大学,053,大整数的因子,保研,待补充,待定,,待补充题目,schools/北京大学/053-大整数的因子.md,,keep,
北京大学,054,与 7 无关的数,保研,待补充,待定,,待补充题目,schools/北京大学/054-与 7 无关的数.md,,keep,
北京大学,055,整数奇偶排序,保研,待补充,待定,,待补充题目,schools/北京大学/055-整数奇偶排序.md,,keep,
北京大学,056,Counterfeit Dollar,保研,待补充,待定,,待补充题目,schools/北京大学/056-Counterfeit Dollar.md,,keep,
北京大学,057,进制转换,保研,待补充,待定,,待补充题目,schools/北京大学/057-进制转换.md,,keep,
北京大学,058,子串统计,保研,待补充,待定,,待补充题目,schools/北京大学/058-子串统计.md,,keep,
北京大学,059,神奇的口袋,保研,待补充,待定,,待补充题目,schools/北京大学/059-神奇的口袋.md,,keep,
北京大学,060,字符串排序 3,保研,待补充,待定,,待补充题目,schools/北京大学/060-字符串排序 3.md,,keep,
